TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-03,2026-07-03,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,6861.30,6969.00,6755.00,6949.70,6949.70,6861.15,,6950.50,,,13584,93208248.00,3556,F1,1,,,,,
2026-07-03,2026-07-03,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,1304.00,1347.75,1245.45,1325.65,1321.00,1313.90,,1325.40,,,325856,427953660.00,9027,F1,1,,,,,
2026-07-03,2026-07-03,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,875.20,875.25,851.95,856.70,856.70,863.15,,855.40,,,111715,96249231.00,4115,F1,1,,,,,
2026-07-03,2026-07-03,CM,BSE,STK,500009,INE432A01017,AMBALALSA,B,,,,,AMBALAL SARABHAI ENTERPRISES L,32.50,33.70,31.75,32.72,32.72,31.82,,32.79,,,32163,1056352.00,224,F1,1,,,,,
2026-07-03,2026-07-03,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,44.50,44.89,43.52,43.78,43.78,43.95,,43.78,,,61136,2702964.00,315,F1,1,,,,,
2026-07-03,2026-07-03,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.50,3.50,3.50,3.50,3.50,3.57,,3.14,,,701,2453.00,2,F1,1,,,,,
2026-07-03,2026-07-03,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,3.95,4.07,3.90,3.93,3.93,3.97,,3.93,,,12736,50292.00,90,F1,1,,,,,
2026-07-03,2026-07-03,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,7.70,7.70,7.11,7.15,7.12,7.30,,7.15,,,7130,51633.00,50,F1,1,,,,,
2026-07-03,2026-07-03,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,133.10,134.00,129.45,130.00,129.80,131.90,,130.00,,,17132,2252636.00,314,F1,1,,,,,
2026-07-03,2026-07-03,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,289.55,293.65,285.55,293.65,293.65,286.05,,320.65,,,126,36111.00,6,F1,1,,,,,
2026-07-03,2026-07-03,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6500.00,6587.95,6410.00,6521.60,6587.00,6464.00,,6555.00,,,803,5209590.00,189,F1,1,,,,,
2026-07-03,2026-07-03,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,28.08,28.08,26.13,26.41,26.76,27.08,,26.41,,,15606,416930.00,193,F1,1,,,,,
2026-07-03,2026-07-03,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,335.05,337.30,326.05,329.10,331.90,330.05,,328.95,,,18877,6252834.00,560,F1,1,,,,,
