TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-22,2026-09-22,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7250.05,7407.55,7125.00,7127.00,7127.00,7270.95,,7121.35,,,13454,98140513.00,2583,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,1462.75,1528.00,1382.90,1423.15,1423.15,1486.75,,1424.44,,,187160,267712739.00,9575,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,794.75,810.00,790.00,792.95,792.95,794.75,,793.18,,,261568,208113622.00,2910,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500009,INE432A01017,AMBALALSA,T,,,,,AMBALAL SARABHAI ENTERPRISES L,39.25,39.30,38.57,38.82,39.00,38.66,,38.68,,,3683,143637.00,18,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,43.61,44.60,42.65,42.95,42.99,43.92,,42.95,,,40086,1738602.00,312,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.02,4.02,3.80,3.83,3.90,3.83,,3.83,,,7626,29401.00,47,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,7.20,7.20,6.99,7.02,7.02,7.16,,7.02,,,897,6354.00,17,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500020,INE032A01023,BOMDYEING,B,,,,,BOMBAY DYEING & MFG.CO.LTD.,110.50,111.50,108.80,109.70,109.75,110.20,,109.58,,,24527,2699647.00,295,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,386.40,389.80,372.90,377.40,377.40,364.25,,385.10,,,259,98272.00,30,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6099.55,6231.00,6095.80,6175.90,6193.45,6088.85,,6176.49,,,1572,9704480.00,339,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,24.37,24.37,23.63,23.89,23.96,23.89,,23.89,,,8363,199414.00,92,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,327.25,329.70,322.60,323.65,322.60,326.15,,323.46,,,6129,1997823.00,258,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,B,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,20.10,20.71,20.07,20.32,20.32,20.17,,20.29,,,489110,9951071.00,1179,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,17622.05,17699.00,17186.00,17295.00,17295.00,17498.00,,17275.27,,,5573,96826332.00,1385,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,1022.65,1029.20,1005.00,1009.00,1009.00,1024.00,,1008.80,,,153008,155056443.00,5842,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD,660.50,668.00,651.65,661.65,658.70,663.55,,661.08,,,81393,53709604.00,2124,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,A,,,,,BANCO PRODUCTS (INDIA) LTD.,605.00,608.20,600.65,605.20,605.55,598.95,,605.62,,,3600,2176440.00,241,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1242.15,1245.70,1197.00,1199.45,1199.45,1239.70,,1201.04,,,50730,61969652.00,793,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3371.60,3373.00,3302.40,3323.20,3309.25,3295.35,,3322.86,,,47,157376.00,25,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,3676.95,3710.00,3561.00,3572.95,3581.00,3664.25,,3572.23,,,1377,4958422.00,334,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,635.05,638.90,630.00,631.90,633.00,634.85,,631.75,,,7220,4586995.00,463,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500048,INE258A01024,BEML,A,,,,,BEML LTD.,2102.00,2118.65,2075.70,2092.50,2104.10,2097.80,,2096.49,,,13290,27830681.00,920,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,398.35,400.75,395.85,397.30,397.30,398.35,,397.90,,,310708,123746145.00,4930,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500051,INE099C01010,BHAGGAS,XT,,,,,BHAGAWATI GAS LIMITED,7.60,7.60,7.60,7.60,7.60,7.24,,7.60,,,11700,88920.00,33,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,129.00,133.00,128.90,130.30,129.50,128.10,,130.23,,,173562,22730423.00,1092,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500058,INE819C01011,BIHSPONG,X,,,,,BIHAR SPONGE IRON LTD.,13.96,13.96,12.57,12.76,12.70,13.34,,12.76,,,19788,258932.00,111,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500059,INE071A01013,BILVYAPAR,T,,,,,BIL VYAPAR LIMITED,4.06,4.25,4.06,4.23,4.11,4.17,,4.23,,,407,1722.00,12,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,376.45,400.35,370.55,376.05,372.50,388.10,,375.27,,,38777,14756379.00,990,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1580.50,1580.50,1520.00,1530.00,1530.00,1565.00,,1525.12,,,32524,50161574.00,3821,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,250.00,251.00,241.10,247.95,247.95,250.00,,247.95,,,640,157533.00,28,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500074,INE110A01019,BPL,B,,,,,BPL LTD.,46.60,46.60,45.00,45.02,45.02,44.80,,45.19,,,2906,132819.00,90,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,556.85,572.00,551.00,556.35,562.20,546.70,,556.66,,,7420,4145188.00,571,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500083,INE281A01026,CENTEXT,B,,,,,CENTURY EXTRUSIONS LTD.,19.53,19.93,18.31,18.69,18.69,19.37,,18.64,,,35568,682093.00,173,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500084,INE486A01021,CESC,A,,,,,CESC LTD.,144.15,144.20,142.00,142.60,142.65,143.45,,142.52,,,554607,79316683.00,1044,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500085,INE085A01013,CHAMBLFERT,A,,,,,CHAMBAL FERTILISERS & CHEMICAL,417.55,419.25,414.05,418.15,417.45,417.40,,418.48,,,27778,11582701.00,1322,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500086,INE302A01020,EXIDEIND,A,,,,,EXIDE INDUSTRIES LTD.,434.00,438.70,427.35,429.40,429.40,434.50,,429.69,,,92444,40010276.00,3002,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500087,INE059A01026,CIPLA,A,,,,,CIPLA LTD.,1386.95,1387.00,1364.00,1381.00,1381.00,1385.00,,1384.10,,,20347,27911034.00,1787,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500089,INE303A01010,DICIND,B,,,,,DIC INDIA LTD.,645.00,667.20,645.00,661.80,661.80,623.30,,654.25,,,94,61253.00,22,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500092,INE007A01025,CRISIL,A,,,,,CRISIL LTD.,4601.60,4675.00,4510.65,4565.85,4510.65,4612.25,,4559.88,,,2418,11178266.00,569,F1,1,,,,,
2026-09-22,2026-09-22,CM,BSE,STK,500093,INE067A01029,CGPOWER,A,,,,,CG Power and Industrial Soluti,916.80,926.00,895.00,895.00,895.00,909.00,,896.06,,,174548,158557616.00,6272,F1,1,,,,,
