TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-08-31,2026-08-31,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7500.00,7500.00,7311.00,7430.00,7430.00,7505.00,,7637.89,,,4804,35518465.00,1035,F1,1,,,,,
2026-08-31,2026-08-31,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,1286.65,1291.80,1242.00,1265.50,1265.50,1289.60,,1264.63,,,50636,63681379.00,3044,F1,1,,,,,
2026-08-31,2026-08-31,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,920.00,920.00,890.00,892.35,892.35,920.80,,892.64,,,34446,31029333.00,2406,F1,1,,,,,
2026-08-31,2026-08-31,CM,BSE,STK,500009,INE432A01017,AMBALALSA,T,,,,,AMBALAL SARABHAI ENTERPRISES L,44.79,45.32,43.25,44.71,44.71,43.17,,45.62,,,21522,964776.00,81,F1,1,,,,,
2026-08-31,2026-08-31,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,40.90,41.79,40.70,40.81,40.74,40.93,,40.81,,,83491,3436143.00,460,F1,1,,,,,
2026-08-31,2026-08-31,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.22,3.28,3.21,3.28,3.28,3.27,,3.27,,,242,784.00,9,F1,1,,,,,
2026-08-31,2026-08-31,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.10,4.10,3.77,3.94,3.95,3.83,,3.94,,,24002,94158.00,73,F1,1,,,,,
2026-08-31,2026-08-31,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,7.52,7.52,7.32,7.32,7.32,7.26,,7.32,,,614,4537.00,20,F1,1,,,,,
2026-08-31,2026-08-31,CM,BSE,STK,500020,INE032A01023,BOMDYEING,B,,,,,BOMBAY DYEING & MFG.CO.LTD.,118.20,118.20,113.50,114.10,114.10,118.40,,114.24,,,39437,4526847.00,621,F1,1,,,,,
2026-08-31,2026-08-31,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,328.00,379.00,327.95,365.20,357.00,316.60,,366.40,,,12058,4376384.00,600,F1,1,,,,,
2026-08-31,2026-08-31,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6451.05,6459.00,6372.50,6389.75,6386.00,6455.35,,6391.97,,,609,3904581.00,206,F1,1,,,,,
2026-08-31,2026-08-31,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,25.65,26.39,24.81,26.14,26.39,25.61,,26.14,,,15787,403432.00,133,F1,1,,,,,
2026-08-31,2026-08-31,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,331.00,331.00,324.00,324.95,324.00,332.95,,324.81,,,11265,3684501.00,507,F1,1,,,,,
2026-08-31,2026-08-31,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,B,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,21.70,23.11,21.03,22.47,22.47,21.68,,22.47,,,4040825,89839774.00,5175,F1,1,,,,,
2026-08-31,2026-08-31,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,17389.80,17684.00,17148.30,17550.00,17550.00,17355.00,,17526.14,,,4459,77295596.00,1287,F1,1,,,,,
2026-08-31,2026-08-31,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,1073.25,1073.25,1052.00,1064.70,1064.70,1077.00,,1057.00,,,136794,145296265.00,5339,F1,1,,,,,
2026-08-31,2026-08-31,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD,650.00,738.00,648.20,695.10,695.10,654.95,,693.60,,,2983645,2128177034.00,36594,F1,1,,,,,
