TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-08-13,2026-08-13,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7715.20,7770.25,7659.55,7680.10,7680.10,7700.00,,7709.23,,,5980,46199236.00,966,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,1276.80,1294.80,1241.90,1247.50,1248.90,1264.45,,1247.01,,,44790,56607528.00,3678,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,978.40,978.75,946.10,949.50,948.00,968.30,,948.84,,,60467,58223283.00,2001,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500009,INE432A01017,AMBALALSA,B,,,,,AMBALAL SARABHAI ENTERPRISES L,43.00,43.26,40.19,41.28,41.00,44.93,,41.49,,,129551,5401142.00,972,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,45.00,46.00,45.00,45.17,45.05,45.30,,45.17,,,22837,1030095.00,221,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.53,3.55,3.53,3.53,3.53,3.60,,3.52,,,4778,16867.00,14,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,3.46,3.86,3.45,3.63,3.61,3.68,,3.63,,,17211,63282.00,71,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,7.62,7.67,7.30,7.52,7.52,7.55,,7.52,,,2080,15253.00,12,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500020,INE032A01023,BOMDYEING,B,,,,,BOMBAY DYEING & MFG.CO.LTD.,116.00,116.80,115.40,115.70,115.40,116.25,,115.59,,,31967,3713358.00,575,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,313.75,313.75,296.65,297.20,297.20,306.10,,297.46,,,7458,2257083.00,308,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6930.00,6980.00,6890.00,6902.20,6890.00,6892.30,,6902.99,,,576,3994998.00,187,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,25.80,29.50,25.80,27.87,28.30,25.92,,27.87,,,41163,1156999.00,213,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,368.45,368.45,354.50,356.80,356.80,363.40,,356.61,,,13876,5002434.00,609,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,B,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,17.75,18.43,17.55,17.67,17.67,17.95,,17.67,,,1003339,18033414.00,2516,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,19399.45,19454.25,18395.10,18700.00,18700.00,19160.00,,18527.56,,,4730,89051587.00,1274,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,1101.80,1101.80,1083.05,1090.70,1090.70,1082.00,,1090.77,,,273990,298212685.00,10567,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD,605.00,624.00,605.00,620.05,618.00,605.60,,619.70,,,32058,19810439.00,1193,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,A,,,,,BANCO PRODUCTS (INDIA) LTD.,625.70,634.75,625.70,626.90,626.00,628.70,,626.81,,,13404,8447693.00,658,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1368.75,1447.95,1368.75,1393.10,1393.10,1375.80,,1393.78,,,73302,103746594.00,4146,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,4027.95,4162.15,4001.80,4132.95,4138.75,3989.60,,4134.15,,,3236,13244447.00,618,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,721.50,737.40,716.25,727.50,729.00,714.75,,727.64,,,44567,32380873.00,1329,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500048,INE258A01024,BEML,A,,,,,BEML LTD.,1908.00,1936.20,1900.00,1911.00,1912.00,1899.50,,1910.62,,,14310,27390904.00,883,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,406.45,412.00,403.00,412.00,412.00,404.00,,410.86,,,1159631,473675551.00,17051,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500051,INE099C01010,BHAGGAS,XT,,,,,BHAGAWATI GAS LIMITED,10.58,10.58,10.58,10.58,10.58,10.79,,10.58,,,609,6443.00,15,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,121.10,123.45,120.60,122.70,122.35,120.65,,122.35,,,64641,7905986.00,606,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500058,INE819C01011,BIHSPONG,X,,,,,BIHAR SPONGE IRON LTD.,12.02,12.55,12.01,12.30,12.30,12.37,,12.30,,,10232,124916.00,55,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500059,INE071A01013,BILVYAPAR,T,,,,,BIL VYAPAR LIMITED,4.27,4.27,4.10,4.25,4.25,4.27,,4.10,,,280,1172.00,9,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,T,,,,,Birla Cable Limited,294.45,308.90,282.00,302.65,302.65,294.45,,302.91,,,70663,21185781.00,1141,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1486.20,1515.00,1486.20,1510.00,1510.00,1489.00,,1513.97,,,68301,101958296.00,1129,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,11641.45,11797.00,11500.00,11522.30,11500.00,11544.15,,11568.59,,,161,1874722.00,87,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,265.00,265.00,264.00,264.00,264.00,264.35,,264.00,,,23,6092.00,7,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500074,INE110A01019,BPL,B,,,,,BPL LTD.,52.55,52.81,50.15,51.08,51.08,52.80,,50.85,,,13501,701077.00,319,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,363.15,369.95,357.50,360.55,360.55,361.75,,356.65,,,652,236953.00,71,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500083,INE281A01026,CENTEXT,B,,,,,CENTURY EXTRUSIONS LTD.,21.47,22.08,21.35,21.70,21.57,21.10,,21.72,,,5247,113253.00,80,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500084,INE486A01021,CESC,A,,,,,CESC LTD.,162.00,165.45,160.00,164.80,164.80,162.45,,164.83,,,257780,42185738.00,2872,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500085,INE085A01013,CHAMBLFERT,A,,,,,CHAMBAL FERTILISERS & CHEMICAL,442.80,446.60,442.10,443.25,444.00,442.40,,443.30,,,17013,7554472.00,560,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500086,INE302A01020,EXIDEIND,A,,,,,EXIDE INDUSTRIES LTD.,490.65,492.70,482.55,485.10,485.10,490.65,,485.49,,,125264,60982461.00,3993,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500087,INE059A01026,CIPLA,A,,,,,CIPLA LTD.,1461.55,1464.55,1456.05,1461.00,1461.00,1461.55,,1458.80,,,12488,18229292.00,2091,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500089,INE303A01010,DICIND,B,,,,,DIC INDIA LTD.,570.00,611.85,556.00,574.95,573.00,509.90,,575.47,,,27584,16580666.00,1799,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500092,INE007A01025,CRISIL,A,,,,,CRISIL LTD.,4532.70,4532.70,4452.10,4465.85,4453.00,4492.60,,4466.38,,,1115,4984729.00,177,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500093,INE067A01029,CGPOWER,A,,,,,CG Power and Industrial Soluti,895.25,895.25,878.50,883.40,883.40,884.55,,886.53,,,50312,44499881.00,1885,F1,1,,,,,
2026-08-13,2026-08-13,CM,BSE,STK,500096,INE016A01026,DABUR,A,,,,,DABUR INDIA LTD.,409.95,413.80,406.55,413.80,413.80,410.00,,410.02,,,437505,179351438.00,972,F1,1,,,,,
